task_id;property_id;booking_id;category;title;task_date;task_status;assigned_by;assigned_to;parent_task_id
tsk_04414;prop_61;null;Preventive Maintenance;Safety Equipment Inspection;2026-05-10;Canceled;MNG_482;HKP_810;null
tsk_04415;prop_66;book_1765;Cleaning;Check-out Cleaning;2026-05-11;On Hold;GRO_390;MNT_157;
tsk_04416;prop_66;book_1765;Laundry;Linen Management;2026-05-11;Canceled;GRO_390;HKP_599;tsk_04415
tsk_04423;prop_42;book_1802;Cleaning;Check-out Cleaning;2026-05-11;Approved;GRO_390;HKP_305;
tsk_04424;prop_42;book_1802;Laundry;Linen Management;2026-05-11;Completed;GRO_390;HKP_188;tsk_04423
tsk_04442;prop_61;null;Preventive Maintenance;Drain De-scaling & Chemical Treatment;2026-05-11;Scheduled;MNG_482;MNT_157;null
tsk_04443;prop_66;null;Preventive Maintenance;Battery Replacement Cycle;2026-05-11;Scheduled;MNG_482;HKP_134;null
tsk_04444;prop_66;null;Preventive Maintenance;Silicon Seal Integrity Check;2026-05-11;In Progress;MNG_482;HKP_243;null
tsk_04447;prop_15;book_1799;Cleaning;Check-out Cleaning;2026-05-12;Backlog;GRO_390;HKP_293;
tsk_04448;prop_15;book_1799;Laundry;Linen Management;2026-05-12;Backlog;GRO_390;HKP_744;tsk_04447
tsk_04449;prop_3;book_1801;Cleaning;Check-out Cleaning;2026-05-12;Scheduled;GRO_254;HKP_865;
tsk_04450;prop_3;book_1801;Laundry;Linen Management;2026-05-12;In Progress;GRO_254;HKP_339;tsk_04449
tsk_04451;prop_69;book_1804;Cleaning;Check-out Cleaning;2026-05-12;Reported;GRO_612;HKP_599;
tsk_04452;prop_69;book_1804;Laundry;Linen Management;2026-05-12;Reported;GRO_612;HKP_243;tsk_04451
tsk_04465;prop_1;book_1823;Cleaning;Check-out Cleaning;2026-05-12;Canceled;GRO_390;HKP_102;
tsk_04466;prop_1;book_1823;Laundry;Linen Management;2026-05-12;On Hold;GRO_390;HKP_627;tsk_04465
tsk_04486;prop_1;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-05-12;Invoiced;MNG_482;HKP_865;null
tsk_04487;prop_20;null;Preventive Maintenance;Silicon Seal Integrity Check;2026-05-12;Scheduled;MNG_482;HKP_102;null
tsk_04488;prop_42;null;Preventive Maintenance;Drain De-scaling & Chemical Treatment;2026-05-12;Verified;MNG_482;HKP_219;null
tsk_04493;prop_67;book_1818;Cleaning;Check-out Cleaning;2026-05-13;Backlog;GRO_831;HKP_922;
tsk_04494;prop_67;book_1818;Laundry;Linen Management;2026-05-13;Invoiced;GRO_831;HKP_466;tsk_04493
tsk_04497;prop_43;book_1833;Cleaning;Check-out Cleaning;2026-05-13;Canceled;GRO_390;HKP_219;
tsk_04498;prop_43;book_1833;Laundry;Linen Management;2026-05-13;Completed;GRO_390;HKP_219;tsk_04497
tsk_04501;prop_35;book_1836;Cleaning;Check-out Cleaning;2026-05-13;Invoiced;GRO_612;MNT_904;
tsk_04502;prop_35;book_1836;Laundry;Linen Management;2026-05-13;Canceled;GRO_612;HKP_188;tsk_04501
tsk_04515;prop_20;book_1862;Reactive Maintenance;Appliance Failure Check;2026-05-13;Completed;GRO_254;HKP_518;null
tsk_04517;prop_61;book_1871;Reactive Maintenance;Bulb & Fuse Replacement;2026-05-13;Scheduled;GRO_390;HKP_134;null
tsk_04538;prop_65;book_1848;Cleaning;Check-out Cleaning;2026-05-14;On Hold;GRO_612;HKP_599;
tsk_04539;prop_65;book_1848;Laundry;Linen Management;2026-05-14;In Progress;GRO_612;MNT_157;tsk_04538
tsk_04546;prop_31;book_1857;Cleaning;Check-out Cleaning;2026-05-14;Backlog;GRO_254;HKP_305;
tsk_04547;prop_31;book_1857;Laundry;Linen Management;2026-05-14;In Progress;GRO_254;HKP_188;tsk_04546
tsk_04548;prop_20;book_1862;Cleaning;Check-out Cleaning;2026-05-14;On Hold;GRO_254;MNT_421;
tsk_04549;prop_20;book_1862;Laundry;Linen Management;2026-05-14;Reported;GRO_254;HKP_102;tsk_04548
tsk_04552;prop_40;book_1875;Cleaning;Check-out Cleaning;2026-05-14;Completed;GRO_831;HKP_219;
tsk_04553;prop_40;book_1875;Laundry;Linen Management;2026-05-14;Approved;GRO_831;HKP_305;tsk_04552
tsk_04562;prop_35;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-05-14;Backlog;MNG_482;HKP_219;null
tsk_04574;prop_61;book_1871;Cleaning;Check-out Cleaning;2026-05-15;Reported;GRO_390;HKP_781;
tsk_04575;prop_61;book_1871;Laundry;Linen Management;2026-05-15;Verified;GRO_390;MNT_157;tsk_04574
tsk_04578;prop_2;book_1874;Cleaning;Check-out Cleaning;2026-05-15;Invoiced;GRO_612;HKP_339;
tsk_04579;prop_2;book_1874;Laundry;Linen Management;2026-05-15;Approved;GRO_612;MNT_421;tsk_04578
tsk_04584;prop_42;book_1880;Cleaning;Check-out Cleaning;2026-05-15;Reported;GRO_254;HKP_219;
tsk_04585;prop_42;book_1880;Laundry;Linen Management;2026-05-15;Verified;GRO_254;HKP_219;tsk_04584
tsk_04592;prop_3;book_1897;Cleaning;Check-out Cleaning;2026-05-15;Canceled;GRO_831;HKP_744;
tsk_04593;prop_3;book_1897;Laundry;Linen Management;2026-05-15;Approved;GRO_831;HKP_416;tsk_04592
tsk_04594;prop_69;book_1904;Cleaning;Check-out Cleaning;2026-05-15;Reported;GRO_612;HKP_922;
tsk_04595;prop_69;book_1904;Laundry;Linen Management;2026-05-15;Completed;GRO_612;HKP_781;tsk_04594
tsk_04597;prop_43;book_1908;Cleaning;Check-out Cleaning;2026-05-15;Backlog;GRO_254;HKP_552;
tsk_04598;prop_43;book_1908;Laundry;Linen Management;2026-05-15;Approved;GRO_254;HKP_877;tsk_04597
tsk_04599;prop_43;book_1908;Reactive Maintenance;TV & Smart Entertainment Reset;2026-05-15;Canceled;GRO_254;HKP_188;null
tsk_04620;prop_15;book_1891;Cleaning;Check-out Cleaning;2026-05-16;Backlog;GRO_390;HKP_518;
tsk_04621;prop_15;book_1891;Laundry;Linen Management;2026-05-16;Completed;GRO_390;HKP_293;tsk_04620
tsk_04624;prop_1;book_1899;Cleaning;Check-out Cleaning;2026-05-16;Scheduled;GRO_390;MNT_683;
tsk_04625;prop_1;book_1899;Laundry;Linen Management;2026-05-16;Verified;GRO_390;HKP_627;tsk_04624
tsk_04634;prop_35;book_1914;Cleaning;Check-out Cleaning;2026-05-16;On Hold;GRO_254;HKP_877;
tsk_04635;prop_35;book_1914;Laundry;Linen Management;2026-05-16;Backlog;GRO_254;HKP_305;tsk_04634
tsk_04636;prop_20;book_1926;Cleaning;Check-out Cleaning;2026-05-16;On Hold;GRO_612;MNT_421;
tsk_04637;prop_20;book_1926;Laundry;Linen Management;2026-05-16;Canceled;GRO_612;HKP_627;tsk_04636
tsk_04639;prop_3;null;Preventive Maintenance;Seasonal HVAC Filter Cleaning;2026-05-16;Scheduled;MNG_482;HKP_744;null
tsk_04650;prop_66;book_1878;Cleaning;Check-out Cleaning;2026-05-17;Approved;GRO_390;HKP_134;
tsk_04651;prop_66;book_1878;Laundry;Linen Management;2026-05-17;Backlog;GRO_390;HKP_922;tsk_04650
tsk_04667;prop_67;book_1911;Cleaning;Check-out Cleaning;2026-05-17;In Progress;GRO_254;HKP_134;
tsk_04668;prop_67;book_1911;Laundry;Linen Management;2026-05-17;Completed;GRO_254;HKP_243;tsk_04667
tsk_04681;prop_40;book_1936;Cleaning;Check-out Cleaning;2026-05-17;On Hold;GRO_612;MNT_904;
tsk_04682;prop_40;book_1936;Laundry;Linen Management;2026-05-17;Reported;GRO_612;HKP_640;tsk_04681
tsk_04698;prop_65;book_1925;Cleaning;Check-out Cleaning;2026-05-18;Completed;GRO_390;HKP_134;
tsk_04699;prop_65;book_1925;Laundry;Linen Management;2026-05-18;Canceled;GRO_390;HKP_599;tsk_04698
tsk_04700;prop_43;book_1937;Reactive Maintenance;Wi-Fi & Network Connectivity Restore;2026-05-18;Verified;GRO_390;HKP_640;null
tsk_04705;prop_61;book_1944;Cleaning;Check-out Cleaning;2026-05-18;Invoiced;GRO_254;MNT_157;
tsk_04706;prop_61;book_1944;Laundry;Linen Management;2026-05-18;Backlog;GRO_254;HKP_243;tsk_04705
tsk_04707;prop_2;book_1949;Cleaning;Check-out Cleaning;2026-05-18;Verified;GRO_254;HKP_865;
tsk_04708;prop_2;book_1949;Laundry;Linen Management;2026-05-18;In Progress;GRO_254;HKP_102;tsk_04707
tsk_04714;prop_65;null;Preventive Maintenance;Safety Equipment Inspection;2026-05-18;Completed;MNG_482;HKP_243;null
tsk_04737;prop_3;book_1940;Cleaning;Check-out Cleaning;2026-05-19;Scheduled;GRO_612;HKP_744;
tsk_04738;prop_3;book_1940;Laundry;Linen Management;2026-05-19;Completed;GRO_612;HKP_865;tsk_04737
tsk_04742;prop_69;book_1948;Reactive Maintenance;Bulb & Fuse Replacement;2026-05-19;Approved;GRO_831;HKP_134;null
tsk_04749;prop_35;book_1964;Reactive Maintenance;Water Leak Troubleshooting;2026-05-19;Invoiced;GRO_254;HKP_640;null
tsk_04754;prop_3;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-05-19;Backlog;MNG_482;HKP_627;null
tsk_04761;prop_43;book_1937;Cleaning;Check-out Cleaning;2026-05-20;Scheduled;GRO_390;HKP_640;
tsk_04762;prop_43;book_1937;Laundry;Linen Management;2026-05-20;On Hold;GRO_390;MNT_904;tsk_04761
tsk_04765;prop_20;book_1957;Cleaning;Check-out Cleaning;2026-05-20;Reported;GRO_254;HKP_416;
tsk_04766;prop_20;book_1957;Laundry;Linen Management;2026-05-20;In Progress;GRO_254;HKP_293;tsk_04765
tsk_04767;prop_20;book_1957;Reactive Maintenance;Emergency Lockout Resolution;2026-05-20;Completed;GRO_254;HKP_416;null
tsk_04770;prop_35;book_1964;Cleaning;Check-out Cleaning;2026-05-20;Approved;GRO_254;HKP_219;
tsk_04771;prop_35;book_1964;Laundry;Linen Management;2026-05-20;In Progress;GRO_254;HKP_703;tsk_04770
tsk_04782;prop_31;book_1935;Cleaning;Check-out Cleaning;2026-05-21;Completed;GRO_254;HKP_305;
tsk_04783;prop_31;book_1935;Laundry;Linen Management;2026-05-21;Canceled;GRO_254;HKP_305;tsk_04782
tsk_04784;prop_42;book_1942;Cleaning;Check-out Cleaning;2026-05-21;Approved;GRO_254;HKP_877;
tsk_04785;prop_42;book_1942;Laundry;Linen Management;2026-05-21;In Progress;GRO_254;HKP_188;tsk_04784
tsk_04790;prop_69;book_1948;Cleaning;Check-out Cleaning;2026-05-21;Backlog;GRO_831;HKP_243;
tsk_04791;prop_69;book_1948;Laundry;Linen Management;2026-05-21;Invoiced;GRO_831;HKP_466;tsk_04790
tsk_04800;prop_1;book_1963;Cleaning;Check-out Cleaning;2026-05-21;Approved;GRO_254;HKP_865;
tsk_04801;prop_1;book_1963;Laundry;Linen Management;2026-05-21;Invoiced;GRO_254;HKP_744;tsk_04800
tsk_04835;prop_15;book_1958;Cleaning;Check-out Cleaning;2026-05-22;Completed;GRO_612;MNT_421;
tsk_04836;prop_15;book_1958;Laundry;Linen Management;2026-05-22;Verified;GRO_612;HKP_293;tsk_04835
tsk_04839;prop_66;book_1970;Cleaning;Check-out Cleaning;2026-05-22;Approved;GRO_390;HKP_134;
tsk_04840;prop_66;book_1970;Laundry;Linen Management;2026-05-22;Approved;GRO_390;HKP_922;tsk_04839
tsk_04843;prop_67;book_1976;Cleaning;Check-out Cleaning;2026-05-22;Approved;GRO_612;HKP_243;
tsk_04844;prop_67;book_1976;Laundry;Linen Management;2026-05-22;Backlog;GRO_612;MNT_157;tsk_04843
tsk_04866;prop_61;book_1995;Cleaning;Check-out Cleaning;2026-05-23;Canceled;GRO_390;HKP_781;
tsk_04867;prop_61;book_1995;Laundry;Linen Management;2026-05-23;Canceled;GRO_390;MNT_157;tsk_04866
tsk_04868;prop_2;book_1997;Cleaning;Check-out Cleaning;2026-05-23;Verified;GRO_390;HKP_865;
tsk_04869;prop_2;book_1997;Laundry;Linen Management;2026-05-23;Approved;GRO_390;HKP_102;tsk_04868
tsk_04882;prop_67;book_2051;Reactive Maintenance;Water Leak Troubleshooting;2026-05-23;Reported;GRO_612;HKP_781;null
tsk_04883;prop_1;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-05-23;Approved;MNG_482;HKP_339;null
tsk_04885;prop_40;book_1987;Cleaning;Check-out Cleaning;2026-05-24;Canceled;GRO_390;MNT_904;
tsk_04886;prop_40;book_1987;Laundry;Linen Management;2026-05-24;In Progress;GRO_390;HKP_188;tsk_04885
tsk_04927;prop_65;book_1990;Cleaning;Check-out Cleaning;2026-05-25;In Progress;GRO_254;HKP_810;
tsk_04928;prop_65;book_1990;Laundry;Linen Management;2026-05-25;Invoiced;GRO_254;HKP_810;tsk_04927
tsk_04941;prop_43;book_2016;Cleaning;Check-out Cleaning;2026-05-25;Backlog;GRO_831;HKP_219;
tsk_04942;prop_43;book_2016;Laundry;Linen Management;2026-05-25;Backlog;GRO_831;HKP_640;tsk_04941
tsk_04943;prop_20;book_2017;Cleaning;Check-out Cleaning;2026-05-25;Verified;GRO_254;HKP_293;
tsk_04944;prop_20;book_2017;Laundry;Linen Management;2026-05-25;Scheduled;GRO_254;HKP_518;tsk_04943
tsk_04945;prop_20;book_2017;Reactive Maintenance;Emergency Lockout Resolution;2026-05-25;Reported;GRO_254;HKP_293;null
tsk_04948;prop_35;book_2020;Cleaning;Check-out Cleaning;2026-05-25;Approved;GRO_831;HKP_552;
tsk_04949;prop_35;book_2020;Laundry;Linen Management;2026-05-25;Completed;GRO_831;HKP_552;tsk_04948
tsk_04956;prop_1;book_2032;Cleaning;Check-out Cleaning;2026-05-25;In Progress;GRO_612;HKP_951;
tsk_04957;prop_1;book_2032;Laundry;Linen Management;2026-05-25;Scheduled;GRO_612;HKP_865;tsk_04956
tsk_04963;prop_31;book_2039;Cleaning;Check-out Cleaning;2026-05-25;Backlog;GRO_390;HKP_703;
tsk_04964;prop_31;book_2039;Laundry;Linen Management;2026-05-25;Reported;GRO_390;HKP_219;tsk_04963
tsk_04965;prop_66;book_2046;Cleaning;Check-out Cleaning;2026-05-25;Scheduled;GRO_390;HKP_922;
tsk_04966;prop_66;book_2046;Laundry;Linen Management;2026-05-25;Reported;GRO_390;HKP_781;tsk_04965
tsk_04975;prop_3;book_2008;Cleaning;Check-out Cleaning;2026-05-26;In Progress;GRO_612;HKP_416;
tsk_04976;prop_3;book_2008;Laundry;Linen Management;2026-05-26;On Hold;GRO_612;HKP_518;tsk_04975
tsk_04983;prop_42;book_2033;Cleaning;Check-out Cleaning;2026-05-26;Reported;GRO_612;HKP_188;
tsk_04984;prop_42;book_2033;Laundry;Linen Management;2026-05-26;On Hold;GRO_612;MNT_904;tsk_04983
tsk_04985;prop_69;book_2038;Cleaning;Check-out Cleaning;2026-05-26;Reported;GRO_831;HKP_922;
tsk_04986;prop_69;book_2038;Laundry;Linen Management;2026-05-26;Approved;GRO_831;HKP_810;tsk_04985
tsk_04991;prop_15;book_2047;Cleaning;Check-out Cleaning;2026-05-26;Scheduled;GRO_831;HKP_416;
tsk_04992;prop_15;book_2047;Laundry;Linen Management;2026-05-26;Scheduled;GRO_831;MNT_683;tsk_04991
tsk_04993;prop_15;book_2047;Reactive Maintenance;Blinds & Curtains Urgent Repair;2026-05-26;On Hold;GRO_831;HKP_102;null
tsk_04996;prop_67;book_2051;Cleaning;Check-out Cleaning;2026-05-26;On Hold;GRO_612;HKP_781;
tsk_04997;prop_67;book_2051;Laundry;Linen Management;2026-05-26;Scheduled;GRO_612;HKP_243;tsk_04996
tsk_05041;prop_20;null;Preventive Maintenance;Safety Equipment Inspection;2026-05-27;Approved;MNG_482;MNT_421;null
tsk_05044;prop_69;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-05-27;Completed;MNG_482;HKP_243;null
tsk_05063;prop_65;book_2092;Cleaning;Check-out Cleaning;2026-05-28;Reported;GRO_254;HKP_599;
tsk_05064;prop_65;book_2092;Laundry;Linen Management;2026-05-28;Reported;GRO_254;HKP_781;tsk_05063
tsk_05083;prop_31;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-05-28;Invoiced;MNG_482;HKP_703;null
tsk_05088;prop_67;null;Preventive Maintenance;Safety Equipment Inspection;2026-05-28;In Progress;MNG_482;MNT_157;null
tsk_05106;prop_42;book_2122;Cleaning;Check-out Cleaning;2026-05-29;Reported;GRO_612;HKP_188;
tsk_05107;prop_42;book_2122;Laundry;Linen Management;2026-05-29;Canceled;GRO_612;MNT_904;tsk_05106
tsk_05111;prop_61;book_2066;Cleaning;Check-out Cleaning;2026-05-30;Verified;GRO_254;HKP_134;
tsk_05112;prop_61;book_2066;Laundry;Linen Management;2026-05-30;Scheduled;GRO_254;HKP_243;tsk_05111
tsk_05113;prop_2;book_2070;Cleaning;Check-out Cleaning;2026-05-30;In Progress;GRO_390;HKP_293;
tsk_05114;prop_2;book_2070;Laundry;Linen Management;2026-05-30;Approved;GRO_390;HKP_865;tsk_05113
tsk_05126;prop_66;book_2091;Cleaning;Check-out Cleaning;2026-05-30;Verified;GRO_831;HKP_922;
tsk_05127;prop_66;book_2091;Laundry;Linen Management;2026-05-30;Backlog;GRO_831;MNT_157;tsk_05126
tsk_05135;prop_31;book_2105;Cleaning;Check-out Cleaning;2026-05-30;Reported;GRO_612;HKP_188;
tsk_05136;prop_31;book_2105;Laundry;Linen Management;2026-05-30;Backlog;GRO_612;MNT_904;tsk_05135
tsk_05156;prop_40;book_2087;Cleaning;Check-out Cleaning;2026-05-31;Canceled;GRO_612;HKP_640;
tsk_05157;prop_40;book_2087;Laundry;Linen Management;2026-05-31;Approved;GRO_612;HKP_188;tsk_05156
tsk_05158;prop_43;book_2090;Cleaning;Check-out Cleaning;2026-05-31;Backlog;GRO_390;HKP_877;
tsk_05159;prop_43;book_2090;Laundry;Linen Management;2026-05-31;Approved;GRO_390;HKP_640;tsk_05158
tsk_05160;prop_20;book_2093;Cleaning;Check-out Cleaning;2026-05-31;Approved;GRO_612;HKP_293;
tsk_05161;prop_20;book_2093;Laundry;Linen Management;2026-05-31;Backlog;GRO_612;HKP_416;tsk_05160
tsk_05164;prop_35;book_2102;Cleaning;Check-out Cleaning;2026-05-31;Invoiced;GRO_831;HKP_552;
tsk_05165;prop_35;book_2102;Laundry;Linen Management;2026-05-31;Backlog;GRO_831;HKP_188;tsk_05164
tsk_05170;prop_15;book_2114;Cleaning;Check-out Cleaning;2026-05-31;Canceled;GRO_612;HKP_416;
tsk_05171;prop_15;book_2114;Laundry;Linen Management;2026-05-31;Approved;GRO_612;HKP_518;tsk_05170
tsk_05174;prop_3;book_2118;Cleaning;Check-out Cleaning;2026-05-31;Backlog;GRO_612;HKP_293;
tsk_05175;prop_3;book_2118;Laundry;Linen Management;2026-05-31;Canceled;GRO_612;HKP_627;tsk_05174
tsk_05192;prop_1;book_2101;Cleaning;Check-out Cleaning;2026-06-01;Backlog;GRO_831;HKP_865;
tsk_05193;prop_1;book_2101;Laundry;Linen Management;2026-06-01;In Progress;GRO_831;HKP_102;tsk_05192
tsk_05196;prop_67;book_2117;Cleaning;Check-out Cleaning;2026-06-01;Approved;GRO_254;HKP_810;
tsk_05197;prop_67;book_2117;Laundry;Linen Management;2026-06-01;Reported;GRO_254;HKP_599;tsk_05196
tsk_05198;prop_69;book_2124;Cleaning;Check-out Cleaning;2026-06-01;Invoiced;GRO_831;HKP_810;
tsk_05199;prop_69;book_2124;Laundry;Linen Management;2026-06-01;Reported;GRO_831;HKP_243;tsk_05198
tsk_05240;prop_65;book_2140;Cleaning;Check-out Cleaning;2026-06-02;Scheduled;GRO_390;HKP_810;
tsk_05241;prop_65;book_2140;Laundry;Linen Management;2026-06-02;Scheduled;GRO_390;HKP_599;tsk_05240
tsk_05246;prop_61;book_2175;Reactive Maintenance;TV & Smart Entertainment Reset;2026-06-02;In Progress;GRO_612;HKP_134;null
tsk_05247;prop_43;book_2182;Reactive Maintenance;TV & Smart Entertainment Reset;2026-06-02;Completed;GRO_612;HKP_552;null
tsk_05251;prop_20;null;Preventive Maintenance;Battery Replacement Cycle;2026-06-02;On Hold;MNG_482;HKP_102;null
tsk_05272;prop_42;book_2158;Cleaning;Check-out Cleaning;2026-06-03;In Progress;GRO_390;HKP_552;
tsk_05273;prop_42;book_2158;Laundry;Linen Management;2026-06-03;Backlog;GRO_390;HKP_877;tsk_05272
tsk_05279;prop_66;book_2165;Cleaning;Check-out Cleaning;2026-06-03;Invoiced;GRO_254;HKP_922;
tsk_05280;prop_66;book_2165;Laundry;Linen Management;2026-06-03;Canceled;GRO_254;MNT_157;tsk_05279
tsk_05283;prop_61;book_2175;Cleaning;Check-out Cleaning;2026-06-03;Backlog;GRO_612;HKP_243;
tsk_05284;prop_61;book_2175;Laundry;Linen Management;2026-06-03;In Progress;GRO_612;HKP_810;tsk_05283
tsk_05289;prop_2;book_2180;Cleaning;Check-out Cleaning;2026-06-03;Verified;GRO_254;HKP_518;
tsk_05290;prop_2;book_2180;Laundry;Linen Management;2026-06-03;Invoiced;GRO_254;HKP_293;tsk_05289
tsk_05301;prop_67;book_2203;Reactive Maintenance;Water Leak Troubleshooting;2026-06-03;Verified;GRO_831;HKP_466;null
tsk_05304;prop_1;book_2206;Reactive Maintenance;Wi-Fi & Network Connectivity Restore;2026-06-03;Backlog;GRO_390;HKP_102;null
tsk_05315;prop_65;null;Preventive Maintenance;Safety Equipment Inspection;2026-06-03;Verified;MNG_482;HKP_466;null
tsk_05334;prop_3;book_2188;Cleaning;Check-out Cleaning;2026-06-04;Verified;GRO_390;HKP_744;
tsk_05335;prop_3;book_2188;Laundry;Linen Management;2026-06-04;Reported;GRO_390;HKP_744;tsk_05334
tsk_05350;prop_43;book_2182;Cleaning;Check-out Cleaning;2026-06-05;Invoiced;GRO_612;HKP_552;
tsk_05351;prop_43;book_2182;Laundry;Linen Management;2026-06-05;Scheduled;GRO_612;HKP_703;tsk_05350
tsk_05354;prop_35;book_2191;Cleaning;Check-out Cleaning;2026-06-05;In Progress;GRO_831;MNT_904;
tsk_05355;prop_35;book_2191;Laundry;Linen Management;2026-06-05;Completed;GRO_831;HKP_305;tsk_05354
tsk_05369;prop_65;book_2219;Reactive Maintenance;Bulb & Fuse Replacement;2026-06-05;Invoiced;GRO_254;HKP_134;null
tsk_05385;prop_31;book_2179;Cleaning;Check-out Cleaning;2026-06-06;Completed;GRO_254;HKP_188;
tsk_05386;prop_31;book_2179;Laundry;Linen Management;2026-06-06;Completed;GRO_254;HKP_552;tsk_05385
tsk_05390;prop_15;book_2185;Cleaning;Check-out Cleaning;2026-06-06;Approved;GRO_831;HKP_865;
tsk_05391;prop_15;book_2185;Laundry;Linen Management;2026-06-06;Scheduled;GRO_831;HKP_744;tsk_05390
tsk_05392;prop_40;book_2197;Cleaning;Check-out Cleaning;2026-06-06;Canceled;GRO_612;HKP_219;
tsk_05393;prop_40;book_2197;Laundry;Linen Management;2026-06-06;Verified;GRO_612;HKP_552;tsk_05392
tsk_05398;prop_67;book_2203;Cleaning;Check-out Cleaning;2026-06-06;Canceled;GRO_831;HKP_134;
tsk_05399;prop_67;book_2203;Laundry;Linen Management;2026-06-06;Canceled;GRO_831;HKP_599;tsk_05398
tsk_05402;prop_1;book_2206;Cleaning;Check-out Cleaning;2026-06-06;Backlog;GRO_390;MNT_683;
tsk_05403;prop_1;book_2206;Laundry;Linen Management;2026-06-06;Invoiced;GRO_390;HKP_339;tsk_05402
tsk_05408;prop_65;book_2219;Cleaning;Check-out Cleaning;2026-06-06;Completed;GRO_254;HKP_243;
tsk_05409;prop_65;book_2219;Laundry;Linen Management;2026-06-06;Reported;GRO_254;MNT_157;tsk_05408
tsk_05414;prop_61;book_2235;Cleaning;Check-out Cleaning;2026-06-06;Reported;GRO_254;HKP_466;
tsk_05415;prop_61;book_2235;Laundry;Linen Management;2026-06-06;Approved;GRO_254;HKP_243;tsk_05414
tsk_05421;prop_65;book_2279;Reactive Maintenance;Wi-Fi & Network Connectivity Restore;2026-06-06;In Progress;GRO_254;HKP_781;null
tsk_05424;prop_20;book_2184;Cleaning;Check-out Cleaning;2026-06-07;Approved;GRO_254;HKP_627;
tsk_05425;prop_20;book_2184;Laundry;Linen Management;2026-06-07;Backlog;GRO_254;HKP_102;tsk_05424
tsk_05432;prop_42;book_2231;Cleaning;Check-out Cleaning;2026-06-07;Scheduled;GRO_831;HKP_552;
tsk_05433;prop_42;book_2231;Laundry;Linen Management;2026-06-07;Backlog;GRO_831;HKP_877;tsk_05432
tsk_05441;prop_2;book_2243;Cleaning;Check-out Cleaning;2026-06-07;On Hold;GRO_390;MNT_421;
tsk_05442;prop_2;book_2243;Laundry;Linen Management;2026-06-07;Backlog;GRO_390;HKP_627;tsk_05441
tsk_05448;prop_40;null;Preventive Maintenance;Safety Equipment Inspection;2026-06-07;Scheduled;MNG_482;HKP_640;null
tsk_05449;prop_43;null;Preventive Maintenance;Battery Replacement Cycle;2026-06-07;Completed;MNG_482;HKP_219;null
tsk_05450;prop_69;book_2208;Cleaning;Check-out Cleaning;2026-06-08;Invoiced;GRO_831;HKP_466;
tsk_05451;prop_69;book_2208;Laundry;Linen Management;2026-06-08;Approved;GRO_831;HKP_810;tsk_05450
tsk_05474;prop_67;book_2283;Cleaning;Check-out Cleaning;2026-06-08;Canceled;GRO_612;HKP_599;
tsk_05475;prop_67;book_2283;Laundry;Linen Management;2026-06-08;Reported;GRO_612;HKP_466;tsk_05474
